('family', 0.23142281770189393), ('sisters', 0.15622135991385389), ('high', 0.052085067114398934), ('delights', 0.037292554465714826), ('world', 0.036737395350932414), ('goal', 0.03106382640061034), ('share', 0.030879290660094566), ('future', 0.030123173314944178), ('fun', 0.03006093352976557), ('life', 0.02973823941675885)
('whoa', 0.04705450494777061), ('denyin', 0.02853284356759511), ('face', 0.026459108999005714), ('hoh', 0.02620083524279481), ('dream', 0.025755220303624236), ('talk', 0.024274368491734033), ('sun', 0.023498954158947503), ('mama', 0.022655221721105758), ('flyin', 0.02262065710757874), ('tryin', 0.021286460280660252)
('body', 0.22748097331069042), ('macho man', 0.17053841128367264), ('man', 0.06429694103256983), ('baby', 0.06313117251064056), ('wanna', 0.02875153984768346), ('hot', 0.026962572814947433), ('funky walk', 0.020603580267268436), ('god', 0.018001229515077252), ('own lifestyles', 0.013412601777954565), ('ideals', 0.013238507741608868)
('elisa day', 0.15303637822867097), ('name', 0.11247565677045503), ('wild roses', 0.10714998009583346), ('river', 0.029122247482966695), ('beautiful', 0.026717795311164423), ('scarlet', 0.021854577991425674), ('bloody', 0.021256387629107493), ('wild', 0.020377711977470108), ('sweet', 0.020074329064334814), ('free', 0.019690111447682145)
('little thing', 0.19046845319135597), ('magic', 0.16366921423913086), ('everything', 0.07661779691171101), ('tragic', 0.06932654781720272), ('life', 0.06786089504109494), ('love', 0.061707124862990535), ('time', 0.03977381831086323), ('rainy days', 0.037601529320758685), ('thing', 0.024827290980341123), ('start', 0.022765396278612418)
('melody', 0.1027678080694811), ('mould', 0.09033408885605089), ('violence', 0.0829112394017053), ('silence', 0.08009466298217856), ('got', 0.04716503691397919), ('day', 0.04586408823570836), ('different people', 0.04249279260276226), ('next', 0.041677718558446285), ('only road', 0.04101001832748636), ('bitter sweet symphony', 0.034359647709743465)
('girl', 0.08838318232806126), ('world', 0.08510510445175438), ('extra time', 0.05865447001393179), ('particular sign', 0.051670095437815595), ('baby', 0.049818154002200486), ('mama', 0.04688026115191572), ('rich', 0.04604321230974198), ('got', 0.03962143975254621), ('compatible', 0.03657053639302734), ('cool', 0.03590760199943481)
('lover', 0.07646495440543113), ('damn', 0.044468848347921926), ('mind', 0.03973069195677236), ('sure', 0.03513691164470803), ('free', 0.03289590657995522), ('pain', 0.03069446495213632), ('smilin', 0.02796939323925734), ('such things', 0.026636232257968025), ('warm', 0.02636537468786148), ('ashamed', 0.0263128071552462)
('wrong', 0.2222712789153917), ('baby', 0.1850166516124544), ('chorus', 0.1446331667219223), ('problem', 0.06790671228464071), ('better', 0.05145829546921232), ('good', 0.05098764590839949), ('woman', 0.050469973406350496), ('worried', 0.04929359519052735), ('man', 0.048285553949929366), ('same old misery', 0.045828753713735806)
('copacabana', 0.12143732470270144), ('copa', 0.10454255799008468), ('lola', 0.043233914770551274), ('music', 0.04057718440542167), ('love', 0.04015137307385736), ('passion', 0.03939717548931453), ('name', 0.03772819135186027), ('tony', 0.03539141454559834), ('fashion', 0.03513887978707739), ('hottest spot', 0.03500243354137659)
('chorus', 0.055215711845520266), ('girl', 0.04951258082962832), ('message', 0.047224045684982154), ('night', 0.04129110283876242), ('world', 0.03405304926730954), ('words', 0.032057704828905416), ('time', 0.031690591612433774), ('life', 0.03138738520715662), ('rest', 0.030215160304736213), ('sand', 0.029123295164139456)
('ooh', 0.10881293228505036), ('emotional rescue', 0.07587321535599292), ('night', 0.07531492785370017), ('mine', 0.06644788939697281), ('cryin', 0.05976219607680357), ('child', 0.05917105770172871), ('steadfast', 0.04969646846363707), ('savior', 0.04558750546035862), ('true', 0.04460091095745357), ('baby', 0.03802467293811879)
('word', 0.22502230254685876), ('sususudio', 0.2121424989264215), ('sussudio', 0.0978395516774166), ('good', 0.06737070074377868), ('life', 0.04312834996308246), ('time', 0.033077366517977914), ('love', 0.03161048843241789), ('young', 0.03094778879595146), ('scared', 0.0295573539091303), ('mind', 0.028393550345650376)
('time', 0.24587242244359453), ('flashback', 0.04798952009009646), ('new', 0.0462281455897973), ('confusion', 0.04402976015787528), ('warm nights', 0.04329336334761479), ('memories', 0.04262142266024469), ('slow', 0.04116343432812641), ('secrets', 0.04056456730569799), ('suitcase', 0.039849445496407856), ('circles', 0.039784221767981034)
('boogie', 0.14895715211951846), ('good', 0.1385969447757239), ('moonlight', 0.1086356024179414), ('sunshine', 0.10822241771008091), ('night', 0.04661773609311461), ('feet', 0.036745285062819176), ('loving', 0.03090055317113732), ('spellbound rhythm', 0.024318002521693822), ('fault', 0.022938079249540527), ('funky fever', 0.02092921339475407)
('promises', 0.058814560302247305), ('cradle', 0.058594349817162036), ('grave', 0.056117898062601805), ('ring', 0.04971671625049645), ('gold', 0.04943682803376851), ('untold', 0.04773714972807343), ('story', 0.04668083949898747), ('old', 0.046254726020284145), ('love', 0.0411124443846026), ('trees', 0.040262095111670164)
('ready', 0.0488504573714535), ('gon', 0.043272974209803576), ('baby', 0.025876000309244366), ('whole crew', 0.02584008044467684), ('bee', 0.02027682201281529), ('lock rasta', 0.01890032608632234), ('gun', 0.017419194180701675), ('world', 0.013028461033644809), ('sleep', 0.012786400733168791), ('gee', 0.012351365464683444)
('sex', 0.19790369452047346), ('hooah', 0.09065933725088225), ('long baby', 0.0811672589009399), ('natural', 0.03379742131729055), ('love', 0.028996596683987283), ('lover', 0.024173887835538692), ('much time', 0.022501014201628908), ('sexy body', 0.021832471581030792), ('brother', 0.020122108750533413), ('father', 0.02002682861265894)
('red', 0.21420096043919107), ('blue', 0.15497285060051963), ('head', 0.10001707797214057), ('thoughts', 0.0904056711102055), ('time', 0.08840561003654583), ('alone', 0.08465955592805238), ('wrong', 0.0757241021760392), ('thing', 0.07317967275994511), ('memories', 0.050437953175021984), ('michael jackson', 0.035125584715489974)
('bad', 0.19715232337978583), ('gon', 0.07134994524930785), ('whole world', 0.06519457138591309), ('sky', 0.035689861297693526), ('limit', 0.0351789286675534), ('true', 0.03195742936674802), ('friend', 0.030485193557470567), ('face', 0.030232017770974458), ('eyes', 0.028122612571772183), ('talk', 0.027214581093731212)
('middle', 0.13647764468594978), ('dumb things', 0.10847888464071226), ('rings', 0.06942728912490813), ('dream', 0.06374782317846645), ('shirt', 0.05789791891532494), ('track', 0.04004851008986653), ('back', 0.03955692070216395), ('knives', 0.03915089046875612), ('train', 0.038815338704527885), ('tune', 0.030205385210254346)
('rocks', 0.0980785158134679), ('honey', 0.05761024647444567), ('downtown', 0.05162385761122787), ('baby', 0.029267050487052644), ('use', 0.028651361824220626), ('prayin', 0.028291720098527814), ('johnny', 0.02815035261854886), ('stayin', 0.027941801285297184), ('way', 0.026455826052205797), ('crazy', 0.02366018790348502)
('day', 0.13301217249417763), ('seasons', 0.12739638696066155), ('rain', 0.08334137458880567), ('fills', 0.05750270269288716), ('cup', 0.052704835255934696), ('blood', 0.050961424324975184), ('worlds', 0.0457128142733146), ('imagination', 0.03073041037630663), ('pain', 0.026605202379046136), ('depths', 0.02638335845238151)
('telephone', 0.14765955073498022), ('voice', 0.08543120121944801), ('ohh', 0.0524364431297648), ('woh', 0.05039861873879163), ('line', 0.04893980043787217), ('conversation', 0.04490826829231367), ('good', 0.043284010171297835), ('one', 0.04124681740985555), ('strange sensation', 0.040105921869564444), ('calls', 0.039311439430915265)
('smoke', 0.06731396916829273), ('child', 0.06607783056954716), ('distant ship', 0.06388288305425162), ('numb', 0.05852124063950725), ('pain', 0.05694875574416947), ('horizon', 0.056891777301368324), ('waves', 0.05229143354351355), ('lips', 0.05023406913814512), ('more', 0.03464034948702468), ('aaaaaaaah', 0.034110330560290975)
('love', 0.1663770890134331), ('lost', 0.10804903847629303), ('wrong', 0.0884998390197336), ('late', 0.08358788519463058), ('times', 0.048890470020379564), ('life', 0.0482211425630007), ('heart', 0.04665546653066749), ('low', 0.04224825857731816), ('harder', 0.041067553016649515), ('smile', 0.03851056287209605)
('love thy', 0.1368269636322697), ('thy', 0.11049941911961357), ('peace', 0.07098497307224198), ('light', 0.05813948536695972), ('fight', 0.05001460370520467), ('window', 0.04760674994558899), ('satisfied', 0.044773821579989694), ('power', 0.0440859815830898), ('beautiful', 0.04321370539565029), ('one', 0.04249667927010944)
('more', 0.20264733067202417), ('woman', 0.1936544018839496), ('baby', 0.07130226804324594), ('ooh', 0.06504557603549335), ('only chance', 0.04012065489664997), ('love', 0.036022794617577986), ('time', 0.03579777787775448), ('minute', 0.030193063149451804), ('people', 0.029899210680985562), ('day', 0.02974062979868132)
('love', 0.2676333193757925), ('life', 0.24362719315002077), ('strong', 0.20125918499113202), ('time', 0.08607042249437533), ('cause', 0.060823715268954054), ('good', 0.04130286294126659), ('lonely one', 0.036340695030339085), ('amy winehouse', 0.03309991947633529), ('sad', 0.029842687271784366)
('rehab', 0.13067763051721334), ('daddy', 0.08445153782087758), ('fine', 0.07989036716856435), ('time', 0.07114194611868412), ('black', 0.06846838925980277), ('baby', 0.053581938834056084), ('ray', 0.04071106279469967), ('home', 0.039798212251487844), ('class', 0.03934064738085237), ('lot', 0.038796950010505454)
('doble', 0.0588345411893738), ('pero', 0.05671593926091801), ('tienes que decir', 0.05585679223656643), ('double', 0.04913818270673548), ('quedo', 0.045424651918693), ('trouble', 0.04256141615492989), ('fine', 0.04032724480655121), ('next', 0.039166506904120525), ('day', 0.037172174485502814), ('voy', 0.03639310542924715)
('babooshka', 0.28412856261796104), ('wife', 0.08637094831055138), ('beautiful', 0.06802245862936428), ('scented letters', 0.06528318610168075), ('little lady', 0.04533635079225237), ('capacity', 0.044362157141884115), ('soft cell', 0.04053633381456867), ('feeling', 0.03731175647605954), ('uncanny', 0.03727760803964185), ('eyes', 0.03666881402015451)
('love', 0.3268001561443596), ('baby', 0.0988763736423882), ('things right', 0.07442604325317233), ('tears', 0.06558764591696899), ('boy', 0.06450578867892959), ('way', 0.06174617219175166), ('tight', 0.04410774039988815), ('eric clapton', 0.04331173734696352), ('heart', 0.041466988715881385), ('sorry', 0.04131769960055604)
('heaven', 0.22630137385006635), ('time', 0.1008519578632126), ('tears', 0.07532642793050656), ('name', 0.053223432780322606), ('same', 0.050225320057318806), ('knees', 0.049127194399147416), ('night', 0.04855888334300343), ('more', 0.047232984478357706), ('strong', 0.04572817191076099), ('day', 0.04517069973064643)
('manic monday', 0.14573917855244597), ('sunday', 0.08212755780629918), ('funday', 0.0779592184756742), ('days', 0.07770903085971213), ('early train', 0.05331878620631923), ('time', 0.04899192605104738), ('nights', 0.04626647860661702), ('kissin', 0.04103365460042516), ('valentino', 0.04058625884429731), ('dream', 0.035618462568849714)
('key largo', 0.10701638467535825), ('own late', 0.09200935378767838), ('bacall', 0.06805945279284772), ('bogie', 0.06584870830720609), ('honey', 0.06274434806796596), ('other', 0.05642417139362509), ('lookin', 0.04959506889388248), ('sweet scene', 0.04157549359359097), ('arms', 0.04148440878693062), ('things', 0.03892576024950772)
('disco', 0.13877514575575453), ('round', 0.128267389325533), ('boogie', 0.12052713233791908), ('night life', 0.08300046515283643), ('love tonight', 0.06596222232194567), ('action', 0.05428760791371128), ('people', 0.03370452255417891), ('nightlife', 0.03301983214868286), ('much', 0.032112987776451385), ('lies', 0.029991449951349072)
('world', 0.15863044009199845), ('freedom', 0.07278737840852208), ('pleasure', 0.06538999769504981), ('mother nature', 0.056789064701991715), ('own design', 0.0555136762948188), ('everybody', 0.04895305413459614), ('back', 0.048693593113696226), ('lack', 0.04512501774415911), ('vision', 0.043882637197738966), ('room', 0.04208988173676988)
('love', 0.15594646192798095), ('startin', 0.124710227613815), ('time', 0.10696215051465537), ('darlin', 0.06243237737240612), ('fallin', 0.05410880935530303), ('special', 0.05265791782247531), ('one', 0.05218967870789201), ('day', 0.05105556909754061), ('life', 0.04344223454399511), ('precious', 0.04342037338527237)
('crazy', 0.17261313201023984), ('love', 0.12376425506358475), ('baby', 0.03747491686530649), ('touch', 0.033243876308398326), ('beyonce', 0.0272190868905309), ('young', 0.02218579052395013), ('kiss', 0.021304461347222293), ('chorus', 0.020023443155602835), ('best fur', 0.017865897355354023), ('game', 0.014940077682903612)
('wild', 0.0861451306902184), ('love embrace', 0.06789835854839683), ('fire', 0.06485366226322556), ('darlin', 0.05739265456687298), ('world', 0.05679812864565689), ('gon', 0.055650043042800273), ('guns', 0.05527934232243352), ('space', 0.0552557871220271), ('true nature', 0.04392431155389896), ('child', 0.04125579457141253)
('blue', 0.11974023022451735), ('cloud', 0.10282352660581467), ('day', 0.09412005497553845), ('sight', 0.06114274942103982), ('today', 0.05797189691495397), ('sky', 0.05428234456008873), ('goodbye', 0.05180632336998806), ('lies', 0.047209654917582076), ('mind', 0.0406099964004046), ('side', 0.03739407778984272)
('mamma mia', 0.15394738997692797), ('look', 0.10461648089935205), ('blue', 0.06939675496718993), ('day', 0.06902045281870856), ('bell ring', 0.0627156217921748), ('much', 0.05217093740922884), ('sad', 0.047468730246561855), ('things', 0.040889350147004754), ('angry', 0.04024064693339756), ('soul', 0.03842895043170904)
('time', 0.08552780122010284), ('problem', 0.07297911342859802), ('final moment', 0.06433420319484644), ('words', 0.06360712038381151), ('knees', 0.05882460641636067), ('way', 0.04917392738560321), ('blue', 0.04773268813835056), ('mine', 0.04739206913146017), ('bolt', 0.0466007883477903), ('confusion', 0.044156036493615436)
('love', 0.12395931854791212), ('desperation', 0.09180884241982479), ('screaming', 0.08422802612520455), ('upset', 0.0811386274059967), ('ohh', 0.07240679834110186), ('altercations', 0.0645484020253696), ('dead', 0.06226980340583889), ('paper thin', 0.06090215698565479), ('foo fighters', 0.05829402061522431), ('fact', 0.05771379050835611)
('lookin', 0.18359013455805512), ('life', 0.08741210462896105), ('way', 0.05826381948734217), ('sign', 0.05430182377341191), ('complication', 0.05233887830637132), ('tired', 0.051921327278116915), ('sky', 0.04586864906721854), ('bright', 0.04380033161192076), ('tryin', 0.03840118342901182), ('high', 0.03093566189606863)
('way', 0.15397090577089706), ('more', 0.09082668360774862), ('few', 0.04195378746219238), ('regrets', 0.034302603050283625), ('careful step', 0.0323026989968161), ('highway', 0.03156295481066275), ('life', 0.031348274871950285), ('full', 0.03104613881497017), ('course', 0.030482797022110313), ('friend', 0.02867018791481396)
('day growth', 0.14850727786079448), ('cheap wine', 0.14483542751587458), ('baby', 0.06040495341698225), ('love', 0.04932362172009373), ('years', 0.03285890118974252), ('more', 0.029943617129591496), ('music', 0.026863383304548946), ('minute', 0.025786493991106316), ('mendin', 0.024440533581561917), ('don walker', 0.02414379833699767)
('love', 0.23265793642449584), ('wanna', 0.08811223125350087), ('open', 0.043205052262954034), ('baby', 0.038393219261625096), ('man', 0.028940023426486477), ('lover', 0.02858928679955907), ('rome', 0.027849913320595804), ('pleasures', 0.02781295256143469), ('yearning', 0.027333942146714297), ('ready', 0.02720501906190257)
('way', 0.11821324643718738), ('high school dance', 0.049600221296352436), ('boys', 0.04361253875309747), ('lady', 0.0387757526415186), ('swingin', 0.03670696745519663), ('little kiss', 0.036331183942405), ('kitty', 0.030269771372388392), ('air', 0.029944689117830537), ('feet', 0.028251412102881606), ('school girl sleazy', 0.02770391593177979)
('way', 0.17068506062517066), ('cherry', 0.15062819768434899), ('baby', 0.0726025590452199), ('girl', 0.07152630360784701), ('mmm', 0.04151432704823155), ('music', 0.033940697923758936), ('playin', 0.03388596172728216), ('mama', 0.03306191049861074), ('long', 0.030470101248044244), ('bab', 0.029986758797298688)
('sabotage', 0.1297440389430683), ('mirage', 0.08283508960586122), ('watergate', 0.054170379881540415), ('thing', 0.053989566631174046), ('lord', 0.043340417346134155), ('side', 0.04078553013930812), ('channel', 0.04063951266358398), ('mistakes', 0.039792200474648404), ('buddy rich', 0.039295024539511836), ('god', 0.03828259993722827)
('breath', 0.1618849717192066), ('foolish lover', 0.12905150962926343), ('motion', 0.11861216682541575), ('secret place', 0.07693699695401121), ('game', 0.07437281015511563), ('endless ocean', 0.07104761972967011), ('shame', 0.06255414808933188), ('turning', 0.04120179067587171), ('ones', 0.04058294556139137), ('afraid', 0.038158374384354536)
('better man', 0.21990856063225772), ('color', 0.08538482961577305), ('red', 0.0837876596474441), ('love', 0.05000611329273242), ('bold', 0.04739398880389876), ('strong', 0.04709856808711905), ('watchin', 0.04145962397398191), ('waitin', 0.037486384678217306), ('world', 0.037444751861064045), ('memories', 0.036214339433822136)
('ziggy stardust', 0.10731315165713072), ('guitar', 0.054392927211809536), ('special man', 0.048132600583169025), ('spiders', 0.037857594730841534), ('kids', 0.035988157128754764), ('band', 0.03436778990793372), ('white', 0.03138821588749507), ('tan', 0.029466795555827673), ('hand', 0.029376061510820166), ('snow', 0.027659896728287857)
('stupid girl', 0.23378200728849663), ('pretend', 0.12393902086521355), ('fake', 0.12292154932558393), ('fear', 0.08797811717351445), ('bored', 0.08189591811611407), ('high', 0.07300710761666836), ('pain', 0.05138141293885837), ('hate', 0.049497729752442515), ('love', 0.04792050039310167), ('bob dylan', 0.04474296554844663)
('man', 0.03197070799416173), ('kid', 0.03147356920060894), ('lookin', 0.025123212482035754), ('new friend', 0.02344377195678237), ('maggie', 0.023405899109943156), ('alley way', 0.023154175582036515), ('better', 0.018400888158093532), ('black soot', 0.015996773253353167), ('face full', 0.015907166659866336), ('fleet foot', 0.015421525918379279)
('baby', 0.2718026256382269), ('bad bad thing', 0.2684395214576716), ('low', 0.08267740141700054), ('little heart', 0.0723946648816607), ('soul', 0.06286996088413921), ('one', 0.03963419687657203), ('lover', 0.033027812947906736), ('guitar solo', 0.03151169635854044), ('bad', 0.03114207052556875), ('wanna', 0.0296265391014357)
('fine', 0.09570601974564641), ('wanna', 0.09538284922512064), ('big black boots', 0.09335212110557353), ('long brown hair', 0.09097403541443863), ('girl', 0.08997697503679031), ('sweet', 0.06740993737340983), ('money', 0.06340329624150896), ('man', 0.057964701390338366), ('stare', 0.05718617961972695), ('much', 0.056010753155029284)
('yellow', 0.17289364539651558), ('skin', 0.1698649475763273), ('things', 0.11738343016714903), ('bones', 0.10761425999659145), ('beautiful', 0.07727079439737357), ('line', 0.07175441848448995), ('dry', 0.062489094107109365), ('stars', 0.04453202027252444), ('true', 0.04042534659978339), ('turn', 0.0368231761584321)
('true', 0.134296558348007), ('sugar', 0.09874689094820371), ('honey', 0.07685223575498604), ('walkin', 0.06362120217644274), ('floor', 0.059757751078626804), ('door', 0.05958509395012259), ('friends', 0.05731792288694255), ('bags', 0.057135949008676135), ('store', 0.05617223401939648), ('much', 0.05576126549856677)
('boys', 0.18426348797624958), ('light up', 0.12061359757035164), ('ladies names', 0.026473325420784555), ('sing song dance', 0.025417610458527164), ('blow', 0.024365596142912675), ('performance', 0.02362190737661644), ('ways', 0.022352217704746834), ('cheap tent show', 0.022043849916776322), ('surfer', 0.01933273852352782), ('business flight', 0.01921067020404463)
('sick', 0.08747305358832982), ('kiss', 0.06724154401019923), ('jealousy', 0.05389917099653691), ('stomach', 0.05279437079683165), ('saints', 0.05175758388664419), ('sea', 0.048850860344773386), ('control', 0.04854934028754515), ('bed', 0.0457580795518457), ('fine', 0.04201965009701626), ('got', 0.04108224706090333)
('free', 0.21317833488219934), ('lord', 0.16030357963844566), ('stormy waters', 0.11176335477706725), ('sea', 0.10024993863605199), ('home', 0.0797864008426181), ('sailing', 0.07381622249765718), ('sky', 0.058133343158173666), ('bird', 0.055962851434370325), ('dark night', 0.049457877326044446), ('high clouds', 0.04918849399567321)
('stormy weather', 0.16169935126728832), ('room', 0.06951444243636193), ('things', 0.0550287081281707), ('kitchen', 0.052954825202811376), ('strange affliction', 0.05236624694072893), ('dream', 0.05194298336342916), ('cookin', 0.05070474919658164), ('julius caesar', 0.045740015248029675), ('roman empire', 0.04363714127197009), ('sleep', 0.04095887744939793)
('cool', 0.05947781575176453), ('cooler', 0.05253841139936848), ('ice cold', 0.05150954288547489), ('polaroid picture', 0.046519947918441475), ('feeling', 0.04477939712535281), ('mom', 0.041007116759709535), ('thang', 0.03785191444590291), ('tha floor', 0.037827347854875806), ('baby', 0.03673736355321329), ('god', 0.03622191383321223)
('party', 0.1516460355199195), ('comin', 0.1430493411824742), ('beat', 0.03414396711392537), ('volume', 0.03005481690221994), ('pumpin', 0.028710795719896074), ('connection', 0.02383492977234743), ('dancin', 0.021474400497419385), ('boulevard', 0.019938874973780114), ('brand', 0.019888612293700064), ('scene', 0.019205336075627782)
('mickey', 0.3055917659653261), ('fine', 0.11578059764146806), ('heart', 0.08884990018941953), ('mind', 0.07785252284622837), ('hand', 0.05201197870911432), ('pity', 0.05098082171973304), ('guys', 0.044011023450805736), ('pretty', 0.04312822700198506), ('baby', 0.0346387368266274), ('night', 0.02423316844662348)
('fearless', 0.18628937251603778), ('breath', 0.16934837059437932), ('teardrop', 0.09733078163633613), ('fire', 0.08513879442332095), ('black flowers', 0.05071286645064657), ('night', 0.049027933189652775), ('faithful mirror', 0.048772388609225975), ('love', 0.047676886142388714), ('day', 0.031967577614791104), ('dark', 0.02772881777208289)
('lady', 0.14079676538872146), ('red', 0.1340712303105075), ('tonight', 0.10480476791451945), ('way', 0.05611388011804726), ('side', 0.050660880292691696), ('feeling', 0.042616072454427195), ('lovely', 0.042598808881973343), ('beauty', 0.035969990373540525), ('bright', 0.03439065581847371), ('many men', 0.033351852942829774)
('sound', 0.04734803474568878), ('sure', 0.04084570336544722), ('street', 0.0364309968398821), ('earth', 0.033452654087733194), ('morphine city slippin', 0.03125580456033871), ('dust', 0.031060053865470887), ('hope', 0.030904704374264968), ('bones', 0.0306221195938571), ('justine', 0.028908066625515573), ('zipper blues', 0.02720144373292087)
('long', 0.2818405742394852), ('hard times', 0.25028894474534286), ('good', 0.21769730820081828), ('baby', 0.15164107103347052), ('praise', 0.06522061287758948), ('midnight oil', 0.033311488903293114)
('passion', 0.0592528521229043), ('power', 0.0589643577503787), ('time', 0.04392431912048386), ('enough', 0.030862152233916387), ('temper', 0.030557840695162125), ('hardest line', 0.02918476316467218), ('much', 0.028034443613745116), ('sky', 0.026744704875628442), ('paradise', 0.022206204916156096), ('nights', 0.018120323574356195)
('real slim shady', 0.04559486807796893), ('eminem', 0.037501673437114566), ('chorus', 0.021391848460201885), ('little kiss', 0.019816312076165684), ('head loose', 0.017842898283320474), ('dead', 0.0164925483210791), ('outta', 0.013867134902214149), ('feminist women', 0.013774587775809609), ('time', 0.013362746793047432), ('whole world', 0.013258382656423219)
('love', 0.18943789254080165), ('crazy little thing', 0.15817986307735615), ('thing', 0.07255855958383353), ('ready', 0.06828711740748318), ('hitch', 0.04119418554793759), ('back seat', 0.039187599676685586), ('hike', 0.03809597321413287), ('long ride', 0.03450086797687782), ('motor bike', 0.03389782448625389), ('tracks', 0.03297901015525481)
('jackson', 0.18168092909330597), ('talkin', 0.09245014976349344), ('big', 0.06277362391848912), ('hotter', 0.05539664462301043), ('fever', 0.051226565392091146), ('pepper sprout', 0.0498359776771438), ('man', 0.0454826152382082), ('fire', 0.0400794983535101), ('hand', 0.024313426830075622), ('tail', 0.022505734549403588)
('day', 0.21906442492283165), ('heroes', 0.18809126693041767), ('lovers', 0.054586663970087365), ('time', 0.053846738096533786), ('heads', 0.05350079476487144), ('dolphins', 0.05075223551886485), ('king', 0.04830471061738513), ('queen', 0.04733897241028149), ('ohh', 0.04649566513561889), ('guns', 0.03688656893103413)
('house', 0.11547913004468327), ('fun', 0.11281226527959931), ('way', 0.051722406841912656), ('party', 0.04721145262465716), ('den', 0.04337408463387665), ('temptation', 0.040688314682138314), ('lion', 0.040307357309208), ('good morning miss', 0.03929950962615427), ('age', 0.03879223305372379), ('pack', 0.02670408804899888)
('beautiful day', 0.08147225810328206), ('place', 0.03632733697022129), ('town', 0.032038704131929205), ('blue', 0.028402156456715986), ('green', 0.028119290937225837), ('see china', 0.027223839456971894), ('hopeless case', 0.025992622259518428), ('oil fields', 0.025466614191283935), ('return', 0.025460878734559284), ('first light', 0.025311760322842342)
('paradise', 0.20527736254322093), ('day', 0.20283316569042037), ('street', 0.08494107253195612), ('man', 0.05713024652352265), ('lord', 0.04635885092094945), ('soles', 0.04247540293217922), ('feet', 0.038276000578500946), ('blisters', 0.0376301289098564), ('lines', 0.033038854070836225), ('face', 0.03274428348602412)
('house', 0.11611318008592997), ('fire', 0.06788954344575263), ('fightin', 0.04433849815620308), ('place', 0.03792746459753858), ('way', 0.03699570636515612), ('cool babies', 0.03572554149083028), ('gon', 0.03567797477633209), ('ordinary guy', 0.03224806975313467), ('jumpin', 0.03019805747180387), ('time', 0.030070748288980983)
('doo', 0.14047978528864938), ('woman', 0.12366218789689916), ('chorus', 0.056550052180574455), ('verse', 0.05451904458001965), ('success', 0.036562886691424615), ('meaning', 0.034623011891098086), ('close', 0.033000517478879034), ('ooh', 0.03298058070415162), ('thankfulness', 0.03229106931632979), ('hands', 0.03196265936025852)
('one', 0.09085768494416983), ('pilot', 0.08136708614051125), ('mineral', 0.07044963319435506), ('physical', 0.0690464629426829), ('animal', 0.06831567693854429), ('spiritual', 0.06179085375205127), ('mahout', 0.05375942616346963), ('monkey', 0.053419628640816494), ('battle', 0.04968838171785188), ('perfume', 0.0436705957644068)
('word', 0.07938508049498683), ('same feeling', 0.058108225112115934), ('first time', 0.05494752859906109), ('better baby', 0.05420576479018488), ('true', 0.05409820355861373), ('first kiss', 0.0520759256484843), ('thing', 0.05111051975040705), ('lonely', 0.03620481116748105), ('pain', 0.035577361088490835), ('eyes', 0.03534680048361926)
('hand', 0.11799423322611904), ('darlin', 0.10811873019613874), ('eternal flame', 0.10436284269490781), ('eyes', 0.10224709174447456), ('same', 0.07869407786055736), ('heart', 0.07592057083631767), ('whole life', 0.06840563595255501), ('sun', 0.06535716525718548), ('name', 0.06292608504225175), ('rain', 0.061883734432068245)
('one', 0.0823014893265914), ('truth', 0.07735260300893779), ('god', 0.077088050565508), ('sunset', 0.07659138678920273), ('heaven', 0.07529177255566608), ('proof', 0.058975770088661165), ('daughter', 0.056047419845270396), ('right', 0.04853475816921405), ('power', 0.03329543375646395), ('hell', 0.03246181142084626)
('funky strong', 0.10099350249272769), ('wrong', 0.09149243192407795), ('showin', 0.09065410818351655), ('fight', 0.08977257843093875), ('right', 0.08858404809144627), ('wanna', 0.08197305509364267), ('one', 0.07330366058899741), ('macho man', 0.0406858431126111), ('words', 0.026861326361473946), ('eyes', 0.026073697215412694)
('last one', 0.036697890781634955), ('gravy', 0.034343239127301924), ('little red wine', 0.032199965775201136), ('sorry', 0.029056777893533718), ('roger', 0.024821749692831914), ('brothers', 0.02356394163220732), ('rita', 0.022999070115275723), ('christmas day', 0.022560325369360743), ('tomato sauce', 0.02196274643115849), ('angus', 0.020694153231986395)
('cornflake girl', 0.1346117879728766), ('keys', 0.11134898889240312), ('rabbit', 0.10256025054110712), ('life', 0.0655839253750646), ('golden gun', 0.058853942348970595), ('watchword', 0.053701964192969076), ('thinks', 0.05296644067267846), ('man', 0.050112242101196636), ('thought', 0.035546186195207614), ('peel', 0.03495105129906751)
('howzat', 0.19067215578020866), ('goodbye', 0.15917188064753177), ('doo', 0.1498249046981477), ('wah', 0.08936262278176571), ('one', 0.04379646096802714), ('aaaaaaaaaah', 0.042774965608151756), ('way', 0.0392589547074137), ('things', 0.036656519482421705), ('head undone', 0.035951134472136326), ('while', 0.03499401233910919)
('freedom', 0.0758792659358883), ('young boy', 0.05312131391930215), ('way', 0.04048152306327164), ('mtv', 0.02890152440127526), ('today', 0.028049589646000916), ('picture', 0.027325463065796307), ('faith', 0.02638327237261167), ('brand new clothes', 0.02617236480486645), ('big fat place', 0.02598028686733915), ('heaven', 0.025728794401708357)
